,SimpleDistrict_1_s,SimpleDistrict_1_r,SimpleDistrict_2_s,SimpleDistrict_2_r,SimpleDistrict_3_s,SimpleDistrict_3_r,SimpleDistrict_4_s,SimpleDistrict_4_r,SimpleDistrict_5_s,SimpleDistrict_5_r,SimpleDistrict_6_s,SimpleDistrict_6_r,SimpleDistrict_7_s,SimpleDistrict_7_r,SimpleDistrict_8_s,SimpleDistrict_8_r,SimpleDistrict_9_s,SimpleDistrict_9_r,SimpleDistrict_10_s,SimpleDistrict_10_r,SimpleDistrict_11_s,SimpleDistrict_11_r,SimpleDistrict_12_s,SimpleDistrict_12_r,SimpleDistrict_13_s,SimpleDistrict_13_r,SimpleDistrict_14_s,SimpleDistrict_14_r,SimpleDistrict_15_s,SimpleDistrict_15_r,SimpleDistrict_16_s,SimpleDistrict_16_r,a_s,a_r,b_s,b_r,c_s,c_r,d_s,d_r,e_s,e_r,f_s,f_r,g_s,g_r,h_s,h_r,i_s,i_r
0,68.43988400391515,38.439884003915154,68.4398840039135,38.439884003913505,68.4398840039135,38.439884003913505,68.43988400391515,38.43988400391521,68.91963233612614,38.91963233612614,68.91963233612665,38.919632336126654,68.91963233612546,38.91963233612597,68.91963233612546,38.9196323361254,69.22454906375066,39.22454906375077,69.224549063751,39.22454906375208,69.224549063751,39.224549063752136,69.22454906375066,39.22454906375077,69.4287030364734,39.42870303647237,69.4287030364734,39.42870303647237,69.42870303647544,39.42870303647544,69.42870303647544,39.428703036476406,68.82620788760113,38.25311339886258,69.30912765387887,38.37638791837662,69.61606007021408,38.49773679946554,69.82156362733326,38.60873907800038,68.82620788760278,38.25311339886832,69.30912765387819,38.37638791837804,69.61606007021373,38.49773679946696,69.82156362733326,38.60873907800118,70.00000000000023,38.523658417540105
1,68.12167893752633,38.121678937526326,68.12167893752405,38.12167893752405,68.12167893752405,38.12167893752405,68.12167893752633,38.121678937526326,68.6981845517181,38.6981845517181,68.6981845517181,38.6981845517181,68.6981845517181,38.6981845517181,68.6981845517181,38.6981845517181,69.06510438582256,39.065104385822565,69.065104385822,39.065104385821996,69.065104385822,39.065104385821996,69.06510438582256,39.065104385822565,69.31099094768803,39.310990947688026,69.31099094768803,39.310990947688026,69.31099094768791,39.31099094768791,69.31099094768791,39.31099094768791,68.5858414050648,37.898877189286964,69.16695102026716,38.047841491528004,69.5368010934609,38.19401255219884,69.78465131699966,38.32753776085127,68.58584140506707,37.89887718928725,69.16695102026716,38.047841491529994,69.53680109346146,38.19401255219992,69.78465131699971,38.32753776085207,70.0,38.22586612836062
2,68.06437373124118,38.064373731241176,68.06437373124652,38.06437373124652,68.06437373124663,38.06437373124635,68.06437373124112,38.06437373124112,68.65826432558242,38.65826432558168,68.65826432558265,38.65826432558265,68.65826432558072,38.65826432558134,68.65826432558055,38.65826432558123,69.03634324854164,39.03634324854295,69.0363432485405,39.036343248541186,69.03634324853982,39.036343248541186,69.03634324854039,39.03634324853908,69.28974872352279,39.289748723521484,69.28974872352302,39.289748723521654,69.28974872352302,39.28974872352296,69.28974872352302,39.289748723521654,68.54251913526576,37.83515825650164,69.14130026815212,37.98876854056459,69.52249257523579,38.13941216781086,69.77798478008901,38.27698910542313,68.54251913526025,37.83515825649886,69.14130026815144,37.9887685405634,69.5224925752363,38.13941216780785,69.77798478008901,38.2769891054204,70.00000000000011,38.17235707284431
3,68.0251901241798,38.0251901241798,68.02519012417832,38.02519012417832,68.0251901241785,38.02519012417832,68.02519012417952,38.02519012417952,68.6309610161282,38.630961016127856,68.6309610161282,38.6309610161282,68.63096101613058,38.630961016130584,68.63096101613058,38.630961016130584,69.01666895971107,39.016668959711126,69.0166689597097,39.01666895971039,69.01666895971033,39.01666895971039,69.01666895971175,39.016668959710444,69.27521623123687,39.27521623123687,69.27521623123829,39.27521623123829,69.27521623123789,39.275216231237835,69.27521623123789,39.275216231237835,68.5128904917106,37.79160235558811,69.12375287385663,37.948392852053814,69.51270268369461,38.10209509605545,69.77342303899826,38.24244170623564,68.51289049171214,37.79160235558538,69.12375287385902,37.94839285205245,69.51270268369598,38.10209509605551,69.7734230389986,38.24244170623558,69.99999999999977,38.13579026268445
4,67.99736036765535,37.99736036765535,67.99736036765552,37.99736036765569,67.99736036765557,37.997360367655745,67.9973603676554,37.99736036765535,68.61156564456928,38.611565644569566,68.61156564456928,38.61156564456928,68.61156564456996,38.61156564456928,68.61156564457059,38.61156564457059,69.00269141192246,39.00269141192183,69.00269141192109,39.00269141192109,69.00269141192109,39.00269141192109,69.00269141192251,39.00269141192251,69.26489088086612,39.26489088086612,69.26489088086737,39.26489088086595,69.26489088086447,39.264890880864414,69.26489088086447,39.264890880864414,68.49184401139524,37.76067374914197,69.11128598290003,37.91972464878694,69.50574647606305,38.07559944408274,69.77018144931151,38.21791280015361,68.49184401139507,37.760673749144246,69.11128598290139,37.9197246487883,69.50574647606442,38.075599444083934,69.77018144931327,38.217912800154636,70.00000000000011,38.10982946976816
5,67.9773341540041,37.9773341540041,67.97733415400455,37.97733415400472,67.97733415400438,37.97733415400404,67.97733415400415,37.9773341540041,68.59760700342866,38.597607003428266,68.597607003429,38.59760700342895,68.59760700342667,38.5976070034273,68.5976070034265,38.59760700342656,68.99263110739258,38.99263110739332,68.99263110739082,38.99263110739088,68.99263110739082,38.99263110739088,68.99263110739122,38.99263110739264,69.2574588356909,39.25745883569226,69.25745883568817,39.25745883568953,69.2574588356893,39.257458835689306,69.2574588356893,39.257458835689306,68.47669746134915,37.7384209677208,69.1023127692714,37.89909931515422,69.50073924669562,38.056537574529216,69.76784795690054,38.20026599676072,68.47669746134886,37.73842096771773,69.1023127692701,37.89909931515251,69.50073924669601,38.056537574528306,69.76784795690088,38.200265996760095,69.99999999999989,38.09115350730866
6,67.96300988368375,37.96300988368375,67.9630098836825,37.9630098836825,67.9630098836825,37.9630098836825,67.96300988368375,37.96300988368375,68.58762180433473,38.58762180433473,68.58762180433473,38.58762180433473,68.58762180433575,38.587621804335754,68.58762180433501,38.587621804335015,68.98543413363319,38.98543413363387,68.98543413363097,38.985434133630974,68.98543413363097,38.98543413363234,68.98543413363319,38.98543413363319,69.25214186903662,39.25214186903668,69.25214186903389,39.252141869033835,69.25214186903497,39.25214186903497,69.25214186903497,39.25214186903497,68.46586269471538,37.722505810418966,69.09589337917464,37.884348677809896,69.49715689308903,38.04290529793167,69.76617842714938,38.18764578096,68.46586269471663,37.722505810420046,69.0958933791756,37.884348677809726,69.49715689308994,38.04290529793309,69.76617842714978,38.187645780960736,70.00000000000011,38.07779778643612
7,67.95286029727646,37.95286029727646,67.95286029727862,37.952860297278676,67.95286029727873,37.95286029727902,67.9528602972768,37.9528602972768,68.58054624109064,38.5805462410907,68.58054624109064,38.5805462410907,68.58054624108888,38.58054624108888,68.58054624108809,38.58054624108814,68.98033411020776,38.980334110208446,68.9803341102076,38.98033411020759,68.98033411020828,38.980334110208275,68.9803341102064,38.9803341102064,69.24837397948477,39.24837397948613,69.24837397948619,39.24837397948755,69.24837397948579,39.24837397948579,69.24837397948602,39.2483739794846,68.45818522118537,37.71122985751663,69.09134432629025,37.87389808056673,69.49461817993932,38.03324715132021,69.76499524579094,38.17870468724681,68.45818522118316,37.71122985751833,69.09134432628844,37.87389808056713,69.49461817993875,38.0332471513189,69.76499524579128,38.1787046872455,70.0,38.06833586109639
8,67.9456954155919,37.9456954155919,67.94569541559127,37.945695415591274,67.9456954155911,37.94569541559093,67.9456954155919,37.9456954155915,68.57555116822653,38.575551168226525,68.57555116822618,38.5755511682255,68.57555116822715,38.57555116822715,68.57555116822635,38.57555116822704,68.97673358635888,38.976733586358876,68.97673358635944,38.976733586359444,68.97673358635808,38.976733586357454,68.97673358635888,38.976733586358876,69.24571386603867,39.24571386603867,69.24571386604003,39.24571386603998,69.24571386604049,39.24571386604043,69.24571386604049,39.24571386604043,68.45276527180033,37.703270276417754,69.08813275164187,37.866521253812266,69.49282582763544,38.02642975116299,69.7641598937497,38.17239344934302,68.45276527180113,37.70327027642014,69.08813275164215,37.86652125381369,69.49282582763487,38.026429751163164,69.76415989374937,38.17239344934313,70.0,38.06165711160264
9,67.94079250858272,37.94079250858272,67.94079250858567,37.9407925085855,67.94079250858624,37.94079250858658,67.94079250858277,37.94079250858272,68.57213294442471,38.57213294442465,68.57213294442471,38.57213294442465,68.57213294442295,38.57213294442295,68.57213294442283,38.572132944423515,68.97426962882435,38.974269628824345,68.97426962882622,38.97426962882622,68.97426962882622,38.9742696288269,68.97426962882503,38.97426962882639,69.24389343768297,39.24389343768297,69.24389343768297,39.243893437684335,69.24389343768468,39.243893437684676,69.24389343768468,39.243893437684676,68.44905632013996,37.69782376636317,69.08593495251392,37.86147357436397,69.49159922974144,38.0217648919222,69.76358821206139,38.1680749431099,68.449056320137,37.69782376636181,69.0859349525129,37.86147357436187,69.4915992297403,38.02176489192027,69.76358821206105,38.168074943108195,70.0,38.05708719377503
10,67.93760515770549,37.93760515770549,67.93760515770475,37.93760515770475,67.93760515770458,37.93760515770441,67.93760515770515,37.93760515770509,68.56991072917975,38.569910729180094,68.56991072917941,38.56991072917941,68.56991072917941,38.56991072917947,68.56991072917941,38.569910729180094,68.97266776797682,38.972667767976816,68.97266776797653,38.97266776797653,68.97266776797585,38.97266776797585,68.97266776797682,38.972667767976816,69.24270993534572,39.242709935345715,69.24270993534577,39.24270993534577,69.24270993534549,39.24270993534407,69.24270993534549,39.24270993534407,68.44664511047682,37.69428311273242,69.0845061203816,37.858192221496836,69.49080178359048,38.01873241094114,69.76321654215957,38.165267618810276,68.44664511047756,37.69428311273299,69.08450612038223,37.858192221497404,69.49080178359145,38.018732410941254,69.76321654215997,38.16526761880999,69.99999999999994,38.05411646118097
11,67.93572762611484,37.93572762611484,67.9357276261128,37.935727626112794,67.93572762611319,37.93572762611285,67.9357276261149,37.935727626114556,68.568601699809,38.568601699808596,68.568601699809,38.56860169980894,68.56860169980934,38.56860169981002,68.56860169980786,38.56860169980854,68.97172415962666,38.97172415962734,68.971724159627,38.97172415962706,68.971724159627,38.97172415962774,68.97172415962592,38.97172415962734,69.24201276551156,39.24201276551156,69.2420127655115,39.24201276551156,69.24201276551162,39.24201276551162,69.24201276551162,39.24201276551162,68.4452247548353,37.69219749899048,69.08366443608662,37.856259359312105,69.49033202676372,38.016946149509124,69.76299759888695,38.16361398553647,68.4452247548374,37.6921974989902,69.08366443608628,37.85625935931364,69.49033202676338,38.016946149511,69.76299759888701,38.163613985537495,69.99999999999994,38.05236658322718
12,67.93485298076484,37.934852980764845,67.93485298076126,37.93485298076126,67.93485298076126,37.93485298076126,67.93485298076524,37.934852980764845,68.56799188589207,38.56799188589201,68.56799188589207,38.56799188589201,68.56799188589218,38.567991885892184,68.56799188589139,38.56799188589207,68.97128457576952,38.97128457576957,68.97128457576855,38.97128457576861,68.97128457576923,38.97128457576997,68.9712845757702,38.97128457577162,69.2416879850503,39.24168798505042,69.24168798504758,39.24168798504758,69.24168798505002,39.24168798505002,69.24168798505002,39.24168798505002,68.44456308030249,37.69122592731014,69.08327233346614,37.855358948901994,69.49011318729907,38.016114033100735,69.7628956023334,38.16284365326089,68.44456308030607,37.691225927312246,69.08327233346654,37.855358948902676,69.49011318730004,38.01611403310159,69.7628956023338,38.16284365326197,69.99999999999977,38.0515514185783
13,67.9348949460852,37.934894946085194,67.93489494608167,37.9348949460815,67.93489494608201,37.93489494608184,67.93489494608491,37.93489494608491,68.56802114471418,38.56802114471424,68.56802114471418,38.56802114471424,68.56802114471571,38.568021144715715,68.56802114471566,38.56802114471634,68.97130566699701,38.971305666997694,68.97130566699627,38.97130566699707,68.97130566699695,38.971305666996955,68.97130566699764,38.971305666997694,69.24170356802614,39.24170356802608,69.2417035680275,39.2417035680275,69.24170356802705,39.24170356802557,69.24170356802705,39.24170356802557,68.44459482738017,37.691272543013724,69.08329114655197,37.85540215026782,69.49012368723254,38.01615395772899,69.76290049613999,38.16288061350684,68.44459482738353,37.691272543018385,69.08329114655419,37.855402150271345,69.49012368723322,38.01615395773291,69.76290049614067,38.162880613509685,70.00000000000006,38.05159052982873
14,67.93578895284213,37.93578895284213,67.93578895284458,37.935788952844234,67.93578895284492,37.935788952844916,67.93578895284253,37.93578895284247,68.5686444574834,38.56864445748374,68.568644457483,38.568644457483,68.56864445748101,38.56864445748039,68.56864445748164,38.56864445748164,68.97175498140996,38.971754981410015,68.97175498141212,38.97175498141348,68.97175498141144,38.971754981411436,68.97175498140996,38.97175498141138,69.24203553773594,39.242035537735944,69.242035537736,39.24203553773725,69.24203553773691,39.24203553773691,69.24203553773691,39.24203553773691,68.44527114878815,37.69226562202056,69.08369192867423,37.85632249284248,69.49034737084219,38.017004494536025,69.76300475043712,38.163667998488165,68.44527114878554,37.69226562202027,69.08369192867286,37.85632249284009,69.49034737083997,38.01700449453432,69.7630047504361,38.1636679984868,70.00000000000011,38.052423739722485
15,67.93720648488062,37.93720648488062,67.93720648487653,37.937206484876526,67.93720648487636,37.937206484876185,67.93720648488068,37.937206484880335,68.56963277253959,38.56963277253959,68.56963277253959,38.56963277253959,68.5696327725409,38.5696327725409,68.5696327725401,38.56963277254016,68.97246740459497,38.972467404594966,68.9724674045948,38.97246740459485,68.97246740459411,38.97246740459485,68.9724674045936,38.9724674045936,69.24256190033572,39.24256190033435,69.24256190033435,39.24256190033441,69.24256190033458,39.24256190033606,69.24256190033572,39.24256190033577,68.44634351480943,37.69384025392219,69.08432739941736,37.85778179723695,69.49070203694686,38.01835311564827,69.76317005253145,38.16491648574652,68.44634351481358,37.69384025392486,69.08432739941856,37.85778179723968,69.49070203694697,38.01835311565122,69.7631700525315,38.164916485747995,69.99999999999994,38.05374489088399
16,67.93878208288936,37.93878208288936,67.93878208288788,37.93878208288788,67.93878208288811,37.93878208288828,67.93878208288976,37.93878208288976,68.57073128369831,38.57073128369797,68.57073128369899,38.57073128369899,68.57073128369802,38.5707312836974,68.57073128369808,38.57073128369808,68.97325925821582,38.97325925821656,68.9732592582148,38.973259258214796,68.97325925821548,38.97325925821548,68.97325925821445,38.97325925821451,69.24314694687786,39.243146946877914,69.24314694687786,39.24314694687922,69.2431469468782,39.2431469468782,69.2431469468782,39.2431469468782,68.44753545038446,37.695590486205674,69.08503371992617,37.85940384635654,69.49109624341361,38.01985213992856,69.76335378290156,38.166304209476095,68.44753545038571,37.69559048620414,69.08503371992663,37.85940384635535,69.49109624341395,38.01985213992839,69.76335378290128,38.16630420947672,69.99999999999983,38.055213387129754
17,67.94012742000263,37.940127420002625,67.94012742000149,37.94012742000149,67.94012742000172,37.94012742000149,67.94012742000302,37.940127420002625,68.57166924900474,38.57166924900508,68.5716692490044,38.5716692490044,68.57166924900383,38.57166924900446,68.57166924900298,38.57166924900372,68.97393538021038,38.97393538021106,68.97393538020913,38.97393538020981,68.97393538020913,38.97393538020981,68.9739353802097,38.97393538021106,69.24364648558901,39.24364648558907,69.24364648558901,39.24364648558907,69.24364648558844,39.24364648558844,69.24364648558844,39.24364648558844,68.44855318780475,37.69708494997917,69.0856368088887,37.86078886345774,69.49143283337753,38.021132111690974,69.76351065905754,38.167489145547904,68.44855318780583,37.697084949979455,69.08563680888801,37.86078886345604,69.49143283337884,38.021132111689724,69.76351065905828,38.167489145547506,70.00000000000006,38.05646729648015
18,67.9408607487357,37.9408607487357,67.94086074873695,37.94086074873678,67.94086074873684,37.94086074873678,67.94086074873604,37.9408607487357,68.5721805209198,38.57218052091946,68.5721805209198,38.57218052091906,68.5721805209181,38.572180520918096,68.57218052091798,38.57218052091804,68.97430392366044,38.97430392366118,68.97430392366107,38.97430392366175,68.97430392366107,38.97430392366243,68.97430392366113,38.974303923661125,69.24391877563357,39.24391877563494,69.24391877563357,39.24391877563488,69.24391877563426,39.24391877563562,69.24391877563426,39.24391877563562,68.44910794299614,37.69789957139017,69.08596554286612,37.8615438280458,69.4916163024435,38.02182981736149,69.76359616919615,38.168135047972385,68.44910794299489,37.697899571389655,69.08596554286538,37.86154382804523,69.49161630244288,38.02182981736087,69.76359616919547,38.16813504797068,70.00000000000034,38.057150797439306
19,67.94091572720703,37.94091572720703,67.94091572720714,37.94091572720714,67.94091572720714,37.94091572720714,67.94091572720708,37.94091572720703,68.57221885146038,38.572218851460036,68.57221885146072,38.57221885146072,68.57221885146146,38.572218851461514,68.57221885146203,38.572218851462765,68.97433155367673,38.97433155367747,68.9743315536777,38.97433155367844,68.97433155367702,38.97433155367702,68.97433155367742,38.97433155367747,69.24393918943088,39.24393918943093,69.24393918943224,39.24393918943224,69.24393918943247,39.243939189431046,69.24393918943247,39.243939189431046,68.44914953353873,37.697960644612465,69.08599018832211,37.861600428771055,69.49163005725171,38.02188212532565,69.76360257994696,38.16818347217918,68.44914953353862,37.69796064461366,69.08599018832325,37.86160042876969,69.49163005725143,38.021882125325135,69.76360257994565,38.16818347217867,69.99999999999994,38.057202040505956
20,67.94056104400386,37.94056104400386,67.94056104400687,37.9405610440067,67.94056104400727,37.9405610440071,67.94056104400352,37.940561044003516,68.57197156901725,38.57197156901725,68.57197156901691,38.57197156901691,68.57197156901611,38.571971569016114,68.57197156901611,38.571971569016114,68.97415330361633,38.97415330361633,68.9741533036161,38.974153303616106,68.97415330361616,38.974153303616845,68.97415330361633,38.97415330361633,69.24380749345346,39.24380749345346,69.24380749345346,39.24380749345346,69.24380749345528,39.24380749345386,69.24380749345391,39.24380749345249,68.44888121984872,37.69756664263207,69.0858311925848,37.861235280365634,69.49154132052968,38.02154467086257,69.76356122210234,38.16787107301127,68.44888121984565,37.69756664263082,69.08583119258367,37.8612352803662,69.4915413205299,38.02154467086285,69.76356122210206,38.16787107301326,69.99999999999994,38.05687145613746
21,67.9398655578172,37.9398655578172,67.93986555781737,37.93986555781737,67.93986555781737,37.93986555781737,67.9398655578172,37.9398655578172,68.57148667994386,38.57148667994386,68.57148667994386,38.57148667994386,68.57148667994414,38.571486679944144,68.57148667994409,38.57148667994477,68.97380377754865,38.97380377754939,68.9738037775461,38.97380377754757,68.9738037775461,38.973803777547516,68.97380377754865,38.97380377754865,69.24354925381084,39.24354925380953,69.24354925381215,39.243549253810784,69.24354925381277,39.243549253811295,69.24354925381277,39.243549253811295,68.44835509149317,37.69679406014569,69.08551942168134,37.86051927653671,69.49136731852622,38.020882971215826,69.76348012426354,38.16725850328629,68.44835509149294,37.696794060146715,69.08551942168157,37.86051927653534,69.49136731852747,38.020882971215315,69.76348012426325,38.16725850328635,70.00000000000034,38.05622322860205
