Simple_District_1.supTemp.T|degC,Simple_District_1.retTemp.T|degC,senTem_ret_i.T|degC,Simple_District_1.plugFlowPipe1.port_a.m_flow|kg/s,Simple_District_1.Q_flow_positive.y,Network_CE1_heatLoss[end].plugFlowPipe_ret24.heatPort.Q_flow*(-1),fixedTemperature1.port.Q_flow|W,Simple_District_1.hea.dp|Pa,Network_CE1_heatLoss[end].plugFlowPipe_ret24.cor.res.dp*(-1)
67.87337143520817,37.87337143520817,37.99387162636728,0.039856480495775545,4998.002654170254,53.62703559174052,891.2564387575621,995434.7803268965,526.4969755093254
67.86969132100735,37.86969132100735,37.990512744874685,0.039788461278495134,4989.473044323289,53.62843551665126,891.2251104319039,995448.3428212884,524.9210548908031
67.86603663729701,37.86603663729702,37.987121177882436,0.03972201050534035,4981.140117369679,53.6298335641884,891.2383513114328,995461.5754250828,523.3834948249284
67.86243915599039,37.86243915599039,37.9837526493756,0.03965710871194006,4973.001432477283,53.63120865957287,891.2711967007672,995474.4832026057,521.8837048802648
67.85885034937338,37.858850349373384,37.980395410040636,0.039592304224454006,4964.874949746532,53.632573679061544,891.2963766295488,995487.3554805546,520.3880663597768
67.8551869881025,37.8551869881025,37.97699469943548,0.039525826207556194,4956.538606427547,53.63395951343627,891.2981220671627,995500.5434053582,518.8557802934336
67.85136222025558,37.85136222025558,37.973479128302415,0.03945608676072055,4947.793279794357,53.63540042095006,891.2716755865149,995514.3600732274,517.2504716150218
66.36569273116916,36.36569273116916,37.30089567017702,0.019690982496413198,2469.249205050215,54.083526996352404,592.4232196233788,998650.7741633689,154.27818718150598
63.39402996080423,33.39402996080425,36.87007337193248,1e-06,0.12539999999999993,61.052427001185066,0.03488824881419278,999999.9793341446,0.0017357724609627656
61.057833088654625,31.057833088654636,36.41255757153327,1e-06,0.12539999999999996,45.31095455571484,0.039988024935975974,999999.9793341446,0.0017357724609627656
58.825062067612585,28.8250620676126,35.94213427330419,1e-06,0.12539999999999993,42.00426772088932,0.04523167663356936,999999.9793341446,0.0017357724609627656
56.689931691671696,26.689931691671703,35.47656847117049,1e-06,0.12539999999999996,40.82733216567135,0.050421183441353046,999999.9793341446,0.0017357724609627656
54.64817102328058,24.64817102328059,35.018758396400244,1e-06,0.12539999999999996,40.024306463766024,0.05552423974145876,999999.9793341446,0.0017357724609627656
52.69569698427573,22.695696984275738,34.56907302446925,1e-06,0.12539999999999996,39.29585348806204,0.06053673268724957,999999.9793341446,0.0017357724609627656
50.82860505131507,20.82860505131508,34.1274528838409,1e-06,0.12539999999999996,38.590779958723466,0.06545932518812014,999999.9793341446,0.0017357724609627656
49.04316144669555,19.04316144669556,33.6937677446971,1e-06,0.12539999999999996,37.900171640938055,0.07029346887244314,999999.9793341446,0.0017357724609627656
47.335795671609276,17.335795671609283,33.26787748721412,1e-06,0.12539999999999996,37.222320723867334,0.07504072560918668,999999.9793341446,0.0017357724609627656
45.703093365922534,15.703093365922538,32.84964242750232,1e-06,0.12539999999999998,36.55675054442916,0.07970265240810764,999999.9793341446,0.0017357724609627656
44.14178948019826,14.141789480198272,32.43892503781622,1e-06,0.12539999999999996,35.90319753677979,0.08428078224514202,999999.9793341446,0.0017357724609627656
42.6487617463075,12.64876174630751,32.03559020205264,1e-06,0.12539999999999996,35.26143772986344,0.08877662121445334,999999.9793341446,0.0017357724609627656
41.22102443357231,11.221024433572316,31.639505222508024,1e-06,0.12539999999999996,34.6312571290025,0.09319164845311073,999999.9793341446,0.0017357724609627656
39.855722377953924,10.000000000000004,31.250539784940383,1e-06,0.12479691953984738,34.01244661161943,0.09792937017063297,999999.9793341446,0.0017357724609627656
38.55012527234581,10.000000000000007,30.86856591717994,1e-06,0.11933952363840544,33.4048010004021,0.11248501925848431,999999.9793341446,0.0017357724609627656
37.30162220655336,10.000000000000004,30.493457947278277,1e-06,0.11412078082339303,32.808118849195104,0.1308216942121374,999999.9793341446,0.0017357724609627656
36.1077164460415,10.000000000000004,30.125092462204503,1e-06,0.10913025474445345,32.22220235133973,0.14846419115012127,999999.9793341446,0.0017357724609627656
34.96602043900874,10.000000000000004,29.76334826724884,1e-06,0.1043579654350565,31.646857269854458,0.16544093094410783,999999.9793341446,0.0017357724609627656
33.874251041802914,10.000000000000004,29.408106346150042,1e-06,0.09979436935473616,31.08189287232997,0.1817791264084414,999999.9793341446,0.0017357724609627656
32.830224953130674,10.000000000000004,29.059249821938437,1e-06,0.0954303403040862,30.52712186758023,0.19750483450333534,999999.9793341446,0.0017357724609627656
31.831854347929728,10.0,28.716663918482613,1e-06,0.09125715117434625,29.982360343534484,0.2126430062664577,999999.9793341446,0.0017357724609627656
30.87714270217292,10.0,28.380235922727433,1e-06,0.0872664564950828,29.447427706268638,0.2272175345720342,999999.9793341446,0.0017357724609627656
29.964180800254514,10.000000000000007,28.049855147610536,1e-06,0.08345027574506383,28.922146620140317,0.24125129981228063,999999.9793341446,0.0017357724609627656
29.09114291697435,10.000000000000004,27.725412895645665,1e-06,0.07980097739295276,28.406342949002884,0.25476621359181817,999999.9793341446,0.0017357724609627656
28.25628316648452,10.0,27.406802423160418,1e-06,0.07631126363590528,27.89984569848238,0.2677832605217812,999999.9793341446,0.0017357724609627656
27.45793201089751,10.000000000000004,27.09391890517687,1e-06,0.07297415580555157,27.40248695929121,0.28032253819652486,999999.9793341446,0.0017357724609627656
26.694492921573648,10.0,26.786659400923476,1e-06,0.06978298041217784,26.914101851570557,0.29240329543222526,999999.9793341446,0.0017357724609627656
25.96443918641109,10.000000000000004,26.48492281996682,1e-06,0.06673135579919834,26.434528470232706,0.30404396884319873,999999.9793341446,0.0017357724609627656
25.266310856753726,10.000000000000004,26.188609888952236,1e-06,0.06381317938123056,25.963607831291466,0.3152622178284539,999999.9793341446,0.0017357724609627656
24.598711827811485,10.0,25.897623118942192,1e-06,0.061022615440252004,25.501183819158985,0.326074958037823,999999.9793341446,0.0017357724609627656
23.960307046754437,10.0,25.611866773341767,1e-06,0.05835408345543354,25.04710313489802,0.3364983933839887,999999.9793341446,0.0017357724609627656
23.3498198428976,10.000000000000004,25.331246836400656,1e-06,0.05580224694331194,24.601215245397498,0.3465480466638262,999999.9793341446,0.0017357724609627656
22.766029374637252,10.000000000000004,25.055670982281423,1e-06,0.05336200278598369,24.163372333481217,0.3562387888497097,999999.9793341446,0.0017357724609627656
22.207768188033306,10.0,24.785048544683633,1e-06,0.05102847102597922,23.73342924889947,0.3655848671087859,999999.9793341446,0.0017357724609627656
21.673919882155424,10.000000000000002,24.519290487014008,1e-06,0.04879698510740966,23.311243460217085,0.3745999316056765,999999.9793341446,0.0017357724609627656
21.163416876523986,10.000000000000002,24.25830937309285,1e-06,0.04666308254387025,22.896675007564923,0.3832970611416581,999999.9793341446,0.0017357724609627656
20.675238276181407,10.000000000000002,24.002019338386923,1e-06,0.04462249599443827,22.489586456241533,0.3916887876810459,999999.9793341446,0.0017357724609627656
20.20840783012423,10.0,23.750336061759448,1e-06,0.04267114472991928,22.089842851158572,0.3997871198132895,999999.9793341446,0.0017357724609627656
19.761991979013587,10.000000000000002,23.50317673772789,1e-06,0.040805126472276784,21.69731167209857,0.40760356519717944,999999.9793341446,0.0017357724609627656
19.335097988259538,10.000000000000002,23.26046004922039,1e-06,0.03902070959092486,21.31186278979185,0.4151491520315258,999999.9793341446,0.0017357724609627656
18.92687216274612,10.000000000000002,23.022106140821922,1e-06,0.03731432564027876,20.933368422773487,0.42243444959474263,999999.9793341446,0.0017357724609627656
18.536498139626808,10.000000000000002,22.7880365925013,1e-06,0.035682562223640045,20.56170309502808,0.4294695878939109,999999.9793341446,0.0017357724609627656
18.163195255776454,10.000000000000002,22.558174393810496,1e-06,0.034122156169145566,20.196743594394732,0.4362642764621277,999999.9793341446,0.0017357724609627656
17.8062169866348,10.000000000000002,22.332443918547664,1e-06,0.032629987004133464,19.838368931721394,0.4428278223412503,999999.9793341446,0.0017357724609627656
17.464849453319808,10.0,22.110770899875615,1e-06,0.031203070714876793,19.48646030075798,0.44916914728552404,999999.9793341446,0.0017357724609627656
17.138409995025167,10.000000000000002,21.89308240588754,1e-06,0.02983855377920519,19.140901038774782,0.45529680422003566,999999.9793341446,0.0017357724609627656
16.82624580384716,10.000000000000002,21.679306815611916,1e-06,0.028533707460081124,18.801576587886494,0.46121899298644964,999999.9793341446,0.0017357724609627656
16.52773261931094,10.000000000000002,21.46937379544874,1e-06,0.027285922348719713,18.46837445707912,0.4669435754070691,999999.9793341446,0.0017357724609627656
16.242273479985293,10.0,21.26321427602928,1e-06,0.026092703146338523,18.14118418491743,0.4724780896969065,999999.9793341446,0.0017357724609627656
15.969297529689715,10.0,21.060760429491815,1e-06,0.02495166367410301,17.819897302930404,0.4778297642521548,999999.9793341446,0.0017357724609627656
15.708258875906163,10.0,20.861945647165804,1e-06,0.023860522101287758,17.50440729965106,0.4830055308422098,999999.9793341446,0.0017357724609627656
15.458635498112825,10.0,20.66670451765718,1e-06,0.022817096382111605,17.194609585311923,0.4880120372312092,999999.9793341446,0.0017357724609627656
15.219928203856622,10.0,20.47497280532759,1e-06,0.021819299892120676,16.89040145717051,0.49285565925391994,999999.9793341446,0.0017357724609627656
14.991659630476871,10.0,20.28668742916039,1e-06,0.02086513725539332,16.591682065465193,0.497542512369724,999999.9793341446,0.0017357724609627656
14.773373290483846,10.0,20.101786442006635,1e-06,0.019952700354222475,16.298352379985616,0.5020784627174117,999999.9793341446,0.0017357724609627656
14.564632658683067,10.0,19.92020901020399,1e-06,0.01908016451329522,16.010315157240818,0.5064691376925052,999999.9793341446,0.0017357724609627656
14.365020299219895,10.0,19.741895393562096,1e-06,0.018245784850739157,15.727474908227292,0.510719936067886,999999.9793341446,0.0017357724609627656
14.174137030798613,10.0,19.56678692570761,1e-06,0.017447892788738203,15.449737866771327,0.5148360376775885,999999.9793341446,0.0017357724609627656
13.9916011284067,10.0,19.3948259947826,1e-06,0.016684892716740004,15.177011958448,0.5188224126827646,999999.9793341446,0.0017357724609627656
49.63994784370524,19.639947843705244,23.736142624737017,0.07710536942451778,9669.013325834527,15.600306910857537,13978.262550301333,985454.8493920665,1690.8623439325206
63.1247588987579,33.124758898757904,32.429875105839265,0.08477740196078432,10631.086205882351,341.5450216283189,7153.657807921667,982792.3546747935,2002.4564815450226
67.27762436860493,37.27762436860493,36.50522715328531,0.08447562968276742,10593.243962219036,107.22537487235978,3290.7538984699822,982900.8704577124,1989.7515243121593
68.52649846397196,38.52649846397196,38.156492113571744,0.08444702399171052,10589.656808560498,63.30755805511157,1735.2991858800087,982911.1408897212,1988.549090652833
68.87943046389164,38.87943046389164,38.75885625111473,0.0844689589510601,10592.407452462938,55.07582921599394,1168.5955818017865,982903.2657292335,1989.4710922355237
68.97519624282583,38.97519624282583,38.96375985563211,0.08451907914873266,10598.692525251075,53.53276030207219,976.2480597757421,982885.2652863745,1991.5785416796111
69.00107112725723,39.00107112725724,39.03046349047206,0.08461372309899569,10610.560876614056,53.243213372190766,914.4289916841044,982851.2510985299,1995.560874351198
69.0081599081706,39.0081599081706,39.05152752303329,0.08467849250757213,10618.682960449545,53.18864802044534,895.2469804108114,982827.9560417024,1998.2882503025744
69.01085334204488,39.01085334204488,39.05860259379142,0.08477842945958872,10631.215054232425,53.17806070393721,889.61762461334,982791.9846638164,2002.4998029086307
69.01249011185874,39.01249011185874,39.06151076264154,0.08488740339550455,10644.88038579627,53.175648674401856,888.0093933366988,982752.7219079747,2007.0967648176343
69.01392409876341,39.01392409876341,39.06325273917299,0.08500323497529093,10659.405665901482,53.17473966568992,887.5705830735242,982710.944235988,2011.9882382767146
69.01535132238037,39.015351322380376,39.06470210654611,0.08512433620277379,10674.59175982783,53.17409048879246,887.4598387953156,982667.2172985154,2017.1080046784336
69.01680898362875,39.01680898362875,39.066100270332555,0.08524954726606089,10690.293227164035,53.17347347873342,887.4366182146005,982621.9541315726,2022.4077115955804
69.01830005447825,39.01830005447825,39.067509107932814,0.08537817551410808,10706.423209469149,53.17284942344528,887.434855950818,982575.4003547317,2027.8586068366892
69.01982022597456,39.019820225974556,39.06894088389744,0.08550966818109358,10722.912389909136,53.17221344934455,887.4369183816998,982527.7519398854,2033.437750042063
68.97743133044335,38.97743133044336,39.03598544779151,0.08145779005260641,10214.80687259684,53.18372137932084,875.3086642829076,983969.0485270543,1864.71296170201
68.96346968709,38.96346968709,39.02026884001877,0.08064366881874702,10112.716069870876,53.19340115462717,880.6882707284858,984251.8966994401,1831.6106159150968
68.93644581428633,38.93644581428633,38.99626962096707,0.07849948906424359,9843.835928656146,53.20309916819859,878.2717482496082,984986.0001515446,1745.7117068450705
68.9092011408287,38.9092011408287,38.971153379752785,0.0765414758090228,9598.30106645146,53.21436065114369,877.7937433185616,985642.591885929,1668.901503544119
68.88246271234128,38.88246271234128,38.94612218690755,0.0747343759365535,9371.690742443809,53.22557846785457,877.9215061889299,986236.8644688742,1599.397776618722
68.85629944173544,38.856299441735445,38.92150460345818,0.07305169320899092,9160.682328407462,53.23652398669779,878.200330699503,986780.0763412741,1535.8800095232766
68.83067881268326,38.83067881268326,38.89736543213587,0.07147708931133429,8963.22699964132,53.24719705357248,878.5034603926833,987279.5051332145,1477.494234059498
68.80556124470631,38.80556124470631,38.87369670369136,0.06999866273712736,8777.83230723577,53.25762036473377,878.8001299630378,987740.5763864268,1423.6036937204508
68.7809151289406,38.780915128940606,38.850475878442836,0.06860691716881875,8603.307412969873,53.26781269482966,879.0852796782565,988167.6429473471,1373.6975190332075
68.75675332362573,38.75675332362573,38.82770867506535,0.06729627159253947,8438.952457704449,53.27777789187084,879.369845129142,988563.6221936974,1327.4329621499994
68.73308864148659,38.73308864148659,38.805404848494454,0.06606130844890802,8284.088079493065,53.28751327293008,879.6561292806509,988931.2149543309,1284.4928501129468
68.70987190801881,38.70987190801881,38.783529589275105,0.06489338764546469,8137.6308107412715,53.297032945762936,879.9277417484445,989273.9092817715,1244.4683278964958
68.68707959016257,38.68707959016257,38.76205959701193,0.06378679973696796,7998.864687015783,53.30635203066528,880.1882465859053,989594.1613666604,1207.071328656238
68.66469966891678,38.66469966891678,38.74098099425373,0.06273692888570062,7867.210882266857,53.31547906836666,880.44160204336,989893.9892147213,1172.0651509117004
68.64272229923431,38.64272229923431,38.720283308802316,0.06173961073648972,7742.147186355811,53.324420077837225,880.689331563437,990175.1828181219,1139.2398762579462
68.77607183983706,38.77607183983706,38.81653852238607,0.0699927080822573,8777.085593515065,53.2907520973991,923.3193498351393,987742.4180308424,1423.3884620654246
68.9156535306771,38.915653530677105,38.941644816962416,0.07919385567511557,9930.909501659493,53.23519584126967,934.2604038540885,984749.9930659016,1773.3249861798822
68.93449589153332,38.93449589153332,38.97719457528512,0.07919385567511557,9930.909501659493,53.21065641992901,902.8789431688783,984749.9930659016,1773.3249861798822
68.46447748577428,38.46447748577428,38.65436480790245,0.050948964841383705,6389.000191109516,53.34150255341814,764.2011999533242,992989.0345957918,811.0873552025104
68.3150435455598,38.3150435455598,38.48195413966116,0.04848294992826399,6079.761921004304,53.44456969471894,820.387325869,993572.5098246903,743.1294933638598
68.21762421455584,38.21762421455584,38.36670174672753,0.04652440736489718,5834.160683558106,53.488932462087064,847.0155070014516,994019.8559835723,691.0513692456778
68.1429564857918,38.14295648579181,38.28290618001167,0.04492129899569584,5633.130894060257,53.518973346849506,859.7879329223342,994375.3605442414,649.6816504170652
68.08006187939917,38.08006187939917,38.21647768034651,0.0435823201897019,5465.222951788618,53.543819682521445,866.4308547908877,994664.8927244537,616.0007308622127
68.02471578512498,38.02471578512498,38.16037113900283,0.042446690706201176,5322.815014557627,53.56564017646362,870.400366447051,994905.1470911646,588.0606819055638
67.97498042853071,37.97498042853071,38.11109044692361,0.04146913576438706,5200.229624854137,53.58518769784178,873.1345259180252,995108.0396447835,564.4718625472342
67.92979526316861,37.929795263168614,38.0668352683125,0.04061750414474733,5093.435019751315,53.60287371416763,875.2399060733569,995281.8285682203,544.2715054958413
67.88846348264572,37.88846348264572,38.02658991281888,0.039868187414315324,4999.470701755142,53.61898313071521,876.9783034142274,995432.444268348,526.7684213648536
67.85046176751608,37.85046176751608,37.98970461509213,0.03920320486210744,4916.081889708273,53.63373572787233,878.4690430853097,995564.3037168498,511.4479592064559
67.8154202469255,37.8154202469255,37.95574422094636,0.03860975983580424,4841.663883409852,53.647294902272535,879.7866110129653,995680.540513498,497.9450240047502
67.78302663905068,37.783026639050675,37.92437650828826,0.03807728574844572,4774.891632855093,53.65979148312463,880.9668660917214,995783.6778791618,485.9657295984806
67.75289072585252,37.752890725852524,37.89525416866641,0.037594464873266384,4714.3458951076045,53.67137319884745,881.9999884615409,995876.2490934473,475.21525723843655
67.72461002788742,37.72461002788742,37.86801976588533,0.03715134944205324,4658.779220033476,53.68220054777392,882.8822410858211,995960.4117633853,465.44261166942795
67.69779864334342,37.69779864334342,37.842321645886074,0.03673948619480313,4607.131568828312,53.692428392806896,883.6184942769578,996037.9540819048,456.43984083636644
67.67209284811082,37.67209284811082,37.817822285212095,0.03635162056432329,4558.493218766141,53.702201109803305,884.2170946669576,996110.3741195187,448.03278796456004
67.64730527051009,37.64730527051009,37.794295770388096,0.03598464292204687,4512.474222424677,53.71160808849022,884.7274203037123,996178.3534385607,440.1421567024385
67.62340870331677,37.62340870331677,37.771647134792005,0.03563808621871513,4469.016011826878,53.720671264060755,885.2039675213127,996242.0664494892,432.7475493459679
67.60026215192681,37.60026215192682,37.74975514209165,0.0353084010202455,4427.673487938785,53.729429905727955,885.631066553904,996302.2409896568,425.76436064527496
67.57766376219934,37.577663762199336,37.728457929898326,0.034991551402837565,4387.940545915831,53.73795793373854,885.9903601024598,996359.6707969927,419.10037771411345
67.55941526911553,37.55941526911553,37.71065343369987,0.034683248461661084,4349.2793570922995,53.746348962995924,885.0673566257174,996361.5661339731,412.6607510668073
67.53844151607254,37.53844151607254,37.69257721832058,0.03437906706520006,4311.1350099760875,53.75471050625371,884.2321010590713,996416.700276545,406.3503955351263
67.56956164082936,37.56956164082936,37.70487395191197,0.03517319155906265,4410.718221506456,53.746409055886645,899.8359360849718,996326.7962819478,422.91495573590134
67.58772168634583,37.58772168634583,37.7185107747513,0.03539497695679898,4438.530110382592,53.73621881952992,900.129655358207,996286.4803156196,427.593299192065
67.59811785962619,37.598117859626186,37.729212278194254,0.03548997112227005,4450.442378732665,53.73139235046207,898.3119920204499,996269.1533199534,429.6040583129038
67.6052635917894,37.605263591789395,37.737333779578,0.03556816773473617,4460.248233935916,53.728698577817866,897.0713789887632,996254.8636583487,431.26238682453805
67.61091625524719,37.61091625524719,37.743677292222806,0.0356395846086402,4469.203909923482,53.72663714228362,896.3525571241753,996241.7919889201,432.7794018473374
67.61617244617707,37.61617244617708,37.74913059974808,0.035713126478558906,4478.426060411285,53.72471877435,896.0313049484921,996228.3104918732,434.3440143826983
67.6217491210118,37.6217491210118,37.75444296813457,0.03579629697114618,4488.855640181731,53.72268338518304,895.9983420301214,996213.0383803006,436.11648238449493
67.62788847511027,37.62788847511027,37.760031503210655,0.03588985891120676,4500.5883074653275,53.7204236757722,896.104535621409,996195.8257840635,438.1142163404737
67.63449365207329,37.63449365207329,37.765991826088275,0.035990360162601626,4513.191164390244,53.71796564249598,896.2227512599038,996177.2984071086,440.26461159353033
67.64134277937107,37.64134277937108,37.77222935517673,0.03609372197513151,4526.15273568149,53.715395841645694,896.2871287589132,996158.202484708,442.4810654530886
67.64816168489855,37.648161684898554,37.77854697043094,0.03619553869759286,4538.920552678144,53.7128195268477,896.2665611306766,996139.3511885874,444.669194886689
67.65461685056812,37.65461685056812,37.78467295766675,0.03629041221903396,4550.817692266858,53.71035956203802,896.1377331917665,996121.7489713248,446.7124015441997
67.66092902073908,37.660929020739076,37.79065394614964,0.03638469806312769,4562.641137116213,53.707983355338435,896.0402836820504,996104.2209677643,448.7470526649964
67.667613694733,37.667613694733014,37.79681579520383,0.03648825058185876,4575.626622965087,53.705508979316654,896.0842935788078,996084.9302860902,450.986383133907
67.67486146553406,37.674861465534065,37.80337841371035,0.03660245141877889,4589.947407914872,53.70282394116867,896.2113383253418,996063.6074405739,453.4616963475233
67.68269404992803,37.68269404992803,37.810433551599374,0.03672663504702694,4605.520034897178,53.69991037341208,896.363746297573,996040.3629683255,456.1601836402168
67.69058871827423,37.69058871827423,37.81769044397898,0.036849627745895105,4620.943319335246,53.696923593161294,896.3847789881584,996017.282189318,458.8397674755933
67.69827442142515,37.698274421425154,37.82489403434978,0.03696829650884744,4635.824382209469,53.69400339805067,896.3030461733815,995994.9570071297,461.43172375294563
67.70563136148978,37.70563136148978,37.83188250921783,0.03708171896221903,4650.047557862267,53.69120668477781,896.1643949484533,995973.5675942246,463.9151233851834
67.7126911964898,37.7126911964898,37.83861812487202,0.03719128451299219,4663.787077929221,53.688529694939724,896.0199875281996,995952.8580120609,466.3196718050147
67.71950117504167,37.71950117504167,37.845113954991945,0.03729785327594452,4677.1508008034425,53.685950646936924,895.8868436488538,995932.6701022267,468.6637251640626
67.72611796521294,37.726117965212936,37.85140853555189,0.037402332073967794,4690.252442075561,53.68344719334766,895.7721211689313,995912.8352725013,470.96685374336755
67.73262241451717,37.73262241451717,37.8575649538601,0.03750612199904352,4703.267698680057,53.68099055226269,895.684048802661,995893.0892529666,473.2597405533282
67.73912870275717,37.73912870275717,37.86367532121626,0.03761126242627132,4716.452308254424,53.678540065070045,895.633196660483,995873.0436719168,475.587483639232
67.74551101430913,37.74551101430913,37.869689910278126,0.037714324565598596,4729.376300526064,53.676120609512644,895.5589378757504,995853.3527080866,477.8741174492308
67.75141483948632,37.751414839486316,37.87537331409152,0.03780795655985972,4741.117752606408,53.67385083536853,895.3871376197294,995835.4277558682,479.9557311097222
67.75675808181111,37.756758081811114,37.880602418888024,0.037892127283596366,4751.672761362985,53.67179394100845,895.1718894816313,995819.2850733969,481.8304194163392
67.76163382052418,37.76163382052418,37.88539206167034,0.03796946378128487,4761.370758173123,53.66992650182044,894.9717691167607,995804.4288993729,483.55574288297606
67.76632670138173,37.76632670138173,37.88992233097682,0.03804585842499602,4770.950646494501,53.668152419218245,894.8512372604182,995789.7309138264,485.26273311961984
