,SimpleDistrict_1_s,SimpleDistrict_1_r,SimpleDistrict_2_s,SimpleDistrict_2_r,SimpleDistrict_3_s,SimpleDistrict_3_r,SimpleDistrict_4_s,SimpleDistrict_4_r,SimpleDistrict_5_s,SimpleDistrict_5_r,SimpleDistrict_6_s,SimpleDistrict_6_r,SimpleDistrict_7_s,SimpleDistrict_7_r,SimpleDistrict_8_s,SimpleDistrict_8_r,SimpleDistrict_9_s,SimpleDistrict_9_r,SimpleDistrict_10_s,SimpleDistrict_10_r,SimpleDistrict_11_s,SimpleDistrict_11_r,SimpleDistrict_12_s,SimpleDistrict_12_r,SimpleDistrict_13_s,SimpleDistrict_13_r,SimpleDistrict_14_s,SimpleDistrict_14_r,SimpleDistrict_15_s,SimpleDistrict_15_r,SimpleDistrict_16_s,SimpleDistrict_16_r,a_s,a_r,b_s,b_r,c_s,c_r,d_s,d_r,e_s,e_r,f_s,f_r,g_s,g_r,h_s,h_r,i_s,i_r
827,69.2826918717077,39.2826918717077,69.28269187170326,39.28269187170309,69.28269187170332,39.28269187170332,69.28269187170753,39.28269187170747,69.50436636509903,39.50436636509909,69.50436636510005,39.5043663651,69.50436636510113,39.504366365102044,69.50436636510074,39.50436636509977,69.64474790893979,39.6447479089407,69.64474790893735,39.64474790893826,69.64474790893735,39.64474790893826,69.64474790893883,39.644747908939735,69.73851954853268,39.73851954853359,69.73851954853171,39.73851954853177,69.738519548532,39.73851954853393,69.738519548532,39.73851954853387,69.46127541065175,39.19474544424645,69.68361767763048,39.25086950846634,69.82442210767937,39.306587262688765,69.9184762255266,39.35773952981856,69.46127541065619,39.19474544424901,69.68361767763201,39.250869508469236,69.82442210768085,39.306587262688765,69.91847622552706,39.35773952981731,70.00000000000006,39.31785030087684
828,69.27490905757946,39.274909057579464,69.27490905758566,39.2749090575856,69.2749090575856,39.2749090575856,69.27490905757924,39.274909057579464,69.49897855405612,39.498978554056634,69.49897855405618,39.498978554056634,69.49897855405345,39.498978554053,69.49897855405447,39.49897855405351,69.64088151494934,39.640881514949285,69.64088151495048,39.64088151495042,69.64088151495048,39.64088151495042,69.64088151494934,39.640881514949285,69.7356714577316,39.7356714577316,69.7356714577316,39.73567145773069,69.73567145773205,39.73567145773109,69.73567145773205,39.73567145773205,69.45542132419115,39.186027672659634,69.68017318851923,39.24276587960145,69.82250829221198,39.2990889045696,69.91758690262202,39.350795114004654,69.45542132418473,39.18602767265543,69.68017318851656,39.242765879598664,69.82250829221078,39.29908890456841,69.91758690262157,39.35079511400363,69.9999999999996,39.310480281740126
829,69.26868467123035,39.268684671230346,69.26868467123654,39.268684671236656,69.26868467123643,39.26868467123671,69.26868467123012,39.268684671230346,69.49466943827429,39.49466943827434,69.49466943827383,39.49466943827383,69.49466943827156,39.49466943827201,69.49466943827201,39.49466943827201,69.63778914127442,39.637789141274425,69.6377891412763,39.6377891412763,69.6377891412763,39.6377891412763,69.63778914127442,39.637789141274425,69.73339349615748,39.733393496157476,69.73339349615844,39.73339349615753,69.7333934961577,39.7333934961577,69.7333934961577,39.7333934961577,69.45073931945183,39.17905584319266,69.67741824019822,39.23628529720952,69.82097756164745,39.29309240472918,69.91687558286128,39.345241618613045,69.45073931944569,39.17905584318834,69.67741824019595,39.236285297207246,69.82097756164654,39.29309240472736,69.91687558286105,39.34524161861128,70.00000000000006,39.30458651685683
830,69.26357623903522,39.26357623903516,69.26357623903954,39.263576239039594,69.26357623903965,39.26357623903988,69.26357623903539,39.26357623903533,69.4911327878051,39.49113278780561,69.4911327878051,39.491132787805554,69.49113278780209,39.49113278780254,69.49113278780317,39.49113278780311,69.63525106844918,39.635251068450145,69.63525106845043,39.63525106845043,69.63525106845043,39.63525106845043,69.63525106844918,39.63525106844918,69.73152383059505,39.731523830594995,69.73152383059505,39.73152383059602,69.73152383059556,39.73152383059545,69.73152383059556,39.73152383059545,69.44689664737388,39.17333417346606,69.67515709830138,39.23096685329699,69.81972118096752,39.28817126074733,69.916291744278,39.34068404289087,69.44689664736944,39.173334173464525,69.67515709829877,39.230966853295286,69.81972118096633,39.28817126074625,69.91629174427749,39.34068404289059,70.00000000000017,39.29974975150884
831,69.25930297901056,39.259302979010556,69.25930297901112,39.259302979011125,69.25930297901112,39.259302979011125,69.25930297901056,39.259302979010556,69.48817426790993,39.48817426790947,69.48817426791044,39.488174267909926,69.4881742679089,39.48817426790788,69.48817426790902,39.488174267908505,69.63312785739043,39.63312785738941,69.6331278573885,39.63312785738941,69.6331278573885,39.63312785738941,69.63312785738844,39.63312785738941,69.7299597558353,39.729959755835296,69.72995975583439,39.72995975583444,69.72995975583615,39.729959755836205,69.72995975583615,39.729959755836205,69.44368214605163,39.168548070890495,69.67326554419719,39.22651809038649,69.81867014171661,39.284054848671644,69.91580332255938,39.3368717520201,69.44368214605106,39.16854807088896,69.67326554419566,39.22651809038547,69.81867014171661,39.284054848670905,69.91580332255938,39.33687175201817,70.00000000000011,39.29570396655231
832,69.2556711681737,39.255671168173706,69.25567116817638,39.25567116817621,69.25567116817643,39.25567116817638,69.2556711681737,39.25567116817348,69.48565979255551,39.48565979255545,69.48565979255602,39.48565979255602,69.48565979255523,39.48565979255568,69.48565979255534,39.48565979255483,69.63132329570448,39.63132329570544,69.63132329570186,39.63132329570283,69.63132329570186,39.63132329570283,69.63132329570249,39.63132329570351,69.72863040425796,39.72863040425892,69.72863040425887,39.72863040425983,69.72863040425699,39.72863040425807,69.72863040425801,39.72863040426,69.44095012052748,39.16448049754638,69.67165786681619,39.22273724578554,69.81777682647413,39.28055647010012,69.91538819213736,39.33363183823025,69.44095012052475,39.164480497547686,69.67165786681545,39.22273724578804,69.81777682647487,39.280556470101715,69.9153881921381,39.3336318382315,69.99999999999983,39.292265644547456
833,69.25255144884898,39.252551448848976,69.2525514488537,39.252551448853694,69.2525514488537,39.252551448853694,69.25255144884875,39.25255144884858,69.48349982432495,39.483499824324554,69.48349982432495,39.48349982432501,69.4834998243237,39.4834998243237,69.48349982432325,39.48349982432279,69.62977313558133,39.62977313558133,69.62977313558224,39.62977313558224,69.62977313558224,39.62977313558224,69.62977313558031,39.62977313558031,69.7274884520852,39.7274884520852,69.7274884520852,39.7274884520852,69.72748845208616,39.727488452085254,69.7274884520852,39.727488452085254,69.43860328181853,39.16098653118394,69.67027683059462,39.219489598264545,69.81700943714014,39.27755146306629,69.91503157779425,39.33084884797228,69.43860328181381,39.16098653118007,69.67027683059376,39.219489598261305,69.81700943713821,39.27755146306441,69.91503157779329,39.33084884797137,70.0,39.28931224882922
834,69.24985993061097,39.24985993061097,69.2498599306042,39.249859930603975,69.24985993060443,39.24985993060443,69.24985993061125,39.249859930611535,69.48163629694074,39.481636296940735,69.48163629694068,39.48163629694068,69.48163629694443,39.48163629694403,69.48163629694449,39.48163629694449,69.62843571147329,39.62843571147329,69.62843571147243,39.62843571147346,69.62843571147141,39.62843571147147,69.62843571147329,39.62843571147329,69.72650320925322,39.726503209253224,69.72650320925322,39.72650320925328,69.72650320925453,39.72650320925561,69.72650320925175,39.726503209253735,69.43657853663223,39.157972187278006,69.66908531752296,39.21668777875033,69.81634735225464,39.27495898207519,69.91472389762703,39.32844790756985,69.43657853663899,39.157972187283065,69.66908531752676,39.21668777875266,69.81634735225549,39.2749589820757,69.91472389762652,39.328447907569455,69.99999999999966,39.286764312132846
835,69.24754627668761,39.247546276687615,69.247546276685,39.247546276685,69.247546276685,39.247546276685,69.24754627668761,39.247546276687615,69.48003437061436,39.48003437061436,69.48003437061436,39.48003437061436,69.48003437061499,39.48003437061499,69.48003437061499,39.48003437061499,69.62728602478632,39.627286024786315,69.62728602478671,39.62728602478671,69.62728602478671,39.62728602478671,69.62728602478632,39.627286024786315,69.72565626264264,39.725656262642644,69.72565626264264,39.725656262642644,69.7256562626427,39.7256562626427,69.7256562626427,39.7256562626427,69.43483802860499,39.15538106915318,69.66806105765232,39.21427935918575,69.81577819979873,39.272730513290924,69.91445940300844,39.32638408662558,69.4348380286076,39.155381069153805,69.66806105765295,39.21427935918729,69.81577819979833,39.27273051329149,69.91445940300838,39.32638408662598,70.0,39.2845741465855
836,69.2455798211127,39.2455798211127,69.24557982111588,39.24557982111577,69.24557982111577,39.24557982111577,69.24557982111253,39.245579821112756,69.47867282201173,39.47867282201173,69.47867282201281,39.47867282201281,69.47867282201116,39.478672822012186,69.47867282201133,39.47867282201031,69.62630884790144,39.626308847901385,69.62630884790053,39.6263088479015,69.62630884790053,39.6263088479015,69.62630884790042,39.626308847901385,69.72493639646893,39.7249363964699,69.72493639646893,39.72493639646996,69.72493639646831,39.72493639646933,69.72493639646927,39.72493639646933,69.43335869645665,39.15317881588993,69.6671904856592,39.2122323955586,69.81529444395767,39.27083649719856,69.91423459255753,39.324630008892655,69.43335869645358,39.15317881588885,69.66719048565807,39.21223239556002,69.8152944439575,39.270836497199184,69.91423459255702,39.32463000889334,69.99999999999977,39.28271269487959
